Subject,Sex,Age,Group,Running,Sample,Cue,Target,Acc,RT,Resp,Condition,WordType
55,male,19,Recognition,PracticeMeaning,1,droze,drip,0,0,,NA,NA
55,male,19,Recognition,PracticeMeaning,2,infandous,horrible,0,9951,ra,NA,NA
55,male,19,Recognition,PracticeMeaning,3,desman,mole,0,6627,rare,NA,NA
55,male,19,Recognition,Meaning,1,contumacious,rebellious,0,6614,wierd,NA,NA
55,male,19,Recognition,Meaning,2,perpend,consider,0,4734,change,NA,NA
55,male,19,Recognition,Meaning,3,immure,imprison,0,7058,imagine,NA,NA
55,male,19,Recognition,Meaning,4,effulgent,shining,0,0,,NA,NA
55,male,19,Recognition,Meaning,5,inculcate,instil,0,6227,stop,NA,NA
55,male,19,Recognition,Meaning,6,compendious,concise,0,8670,good,NA,NA
55,male,19,Recognition,Meaning,7,inchoate,undeveloped,0,7510,coherent,NA,NA
55,male,19,Recognition,Meaning,8,plangent,noisy,0,7966,strong,NA,NA
55,male,19,Recognition,Meaning,9,maunder,ramble,0,0,,NA,NA
55,male,19,Recognition,Meaning,10,encomium,tribute,0,0,,NA,NA
55,male,19,Recognition,Meaning,11,limpid,clear,0,6447,weak,NA,NA
55,male,19,Recognition,Meaning,12,trammel,impede,0,9869,mumb,NA,NA
55,male,19,Recognition,Meaning,13,frond,leaf,0,9422,stop,NA,NA
55,male,19,Recognition,Meaning,14,interstice,space,0,0,,NA,NA
55,male,19,Recognition,Meaning,15,opprobrium,disgrace,0,0,,NA,NA
55,male,19,Recognition,PracticeFirstWord,1,zamindar,landlord,0,0,,NA,NA
55,male,19,Recognition,PracticeFirstWord,2,leggiadrous,elegant,0,2645,leaf,NA,NA
55,male,19,Recognition,PracticeFirstWord,3,achene,fruit,0,3559,pain,NA,NA
55,male,19,Recognition,First Word,1,threnody,lament,0,2990,theft,NA,NA
55,male,19,Recognition,First Word,2,burgeon,flourish,0,3724,burger,NA,NA
55,male,19,Recognition,First Word,3,subdolous,crafty,0,4239,stubborn,NA,NA
55,male,19,Recognition,First Word,4,stentorian,loud,0,9109,seven,NA,NA
55,male,19,Recognition,First Word,5,renitent,resistant,0,4901,retirement,NA,NA
55,male,19,Recognition,First Word,6,recondite,hidden,0,5131,reconcile,NA,NA
55,male,19,Recognition,First Word,7,immolate,sacrifice,0,6023,ruin,NA,NA
55,male,19,Recognition,First Word,8,blandish,flatter,0,9693,fish,NA,NA
55,male,19,Recognition,First Word,9,minatory,threatening,0,7540,minimal,NA,NA
55,male,19,Recognition,First Word,10,rebarbative,repellent,0,5874,rabit,NA,NA
55,male,19,Recognition,First Word,11,subvention,grant,0,9802,ten,NA,NA
55,male,19,Recognition,First Word,12,valinch,tube,0,0,,NA,NA
55,male,19,Recognition,First Word,13,subsecive,spare,0,0,,NA,NA
55,male,19,Recognition,First Word,14,surquedry,arrogance,0,3617,shy,NA,NA
55,male,19,Recognition,First Word,15,succursal,branch,0,6147,success,NA,NA
55,male,19,Recognition,PracticeStudy,1,carcanet,necklace,NA,NA,NA,NA,NA
55,male,19,Recognition,PracticeStudy,2,gadoid,fish,NA,NA,NA,NA,NA
55,male,19,Recognition,PracticeStudy,3,tantivy,quick,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,1,superate,overcome,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,2,tyro,beginner,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,3,gossamer,flimsy,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,4,subduce,withdraw,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,5,roil,billow,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,6,slake,quench,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,7,orotund,pompous,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,8,pertinacious,unyielding,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,9,subluxation,dislocation,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,10,spoliate,plunder,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,11,everse,overthrow,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,12,peculate,embezzle,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,13,sodality,fellowship,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,14,abjure,reject,NA,NA,NA,NA,NA
55,male,19,Recognition,Study,15,sprauncy,smart,NA,NA,NA,NA,NA
55,male,19,Recognition,RecognitionPractice,1,carcanet,NA,1,2616,NA,Study,Cue
55,male,19,Recognition,RecognitionPractice,2,elegant,NA,0,5435,NA,firstword,Target
55,male,19,Recognition,RecognitionPractice,3,quick,NA,1,1710,NA,Study,Target
55,male,19,Recognition,RecognitionPractice,4,desman,NA,1,2109,NA,meaning,Cue
55,male,19,Recognition,RecognitionPractice,5,drip,NA,1,1341,NA,meaning,Target
55,male,19,Recognition,RecognitionPractice,6,gadoid,NA,1,1941,NA,Study,Cue
55,male,19,Recognition,Recognition,1,clear,NA,1,3272,NA,Meaning,Target
55,male,19,Recognition,Recognition,2,abjure,NA,0,2118,NA,Study,Cue
55,male,19,Recognition,Recognition,3,recondite,NA,0,3002,NA,First Word,Cue
55,male,19,Recognition,Recognition,4,surquedry,NA,1,1809,NA,First Word,Cue
55,male,19,Recognition,Recognition,5,blandish,NA,1,1216,NA,First Word,Cue
55,male,19,Recognition,Recognition,6,repellent,NA,1,2243,NA,First Word,Target
55,male,19,Recognition,Recognition,7,frond,NA,1,1208,NA,Meaning,Cue
55,male,19,Recognition,Recognition,8,orotund,NA,0,1435,NA,Study,Cue
55,male,19,Recognition,Recognition,9,rebarbative,NA,1,1674,NA,First Word,Cue
55,male,19,Recognition,Recognition,10,intractable,NA,1,1657,NA,Foil,Cue
55,male,19,Recognition,Recognition,11,lassitude,NA,1,1394,NA,Foil,Cue
55,male,19,Recognition,Recognition,12,surrendering,NA,1,1801,NA,Foil,Target
55,male,19,Recognition,Recognition,13,noisy,NA,1,1214,NA,Meaning,Target
55,male,19,Recognition,Recognition,14,beginner,NA,1,1026,NA,Study,Target
55,male,19,Recognition,Recognition,15,interstice,NA,1,1555,NA,Meaning,Cue
55,male,19,Recognition,Recognition,16,unmanageable,NA,1,1990,NA,Foil,Target
55,male,19,Recognition,Recognition,17,impede,NA,1,1302,NA,Meaning,Target
55,male,19,Recognition,Recognition,18,peculate,NA,1,2009,NA,Study,Cue
55,male,19,Recognition,Recognition,19,superate,NA,1,1800,NA,Study,Cue
55,male,19,Recognition,Recognition,20,fussy,NA,1,1127,NA,Foil,Target
55,male,19,Recognition,Recognition,21,pertinacious,NA,0,1375,NA,Study,Cue
55,male,19,Recognition,Recognition,22,spoliate,NA,0,1182,NA,Study,Cue
55,male,19,Recognition,Recognition,23,sprauncy,NA,1,1253,NA,Study,Cue
55,male,19,Recognition,Recognition,24,roke,NA,1,1138,NA,Foil,Cue
55,male,19,Recognition,Recognition,25,embezzle,NA,0,1336,NA,Study,Target
55,male,19,Recognition,Recognition,26,subsecive,NA,1,1513,NA,First Word,Cue
55,male,19,Recognition,Recognition,27,cheat,NA,1,1216,NA,Foil,Target
55,male,19,Recognition,Recognition,28,curse,NA,1,1097,NA,Foil,Target
55,male,19,Recognition,Recognition,29,support,NA,1,1307,NA,Foil,Target
55,male,19,Recognition,Recognition,30,maunder,NA,1,1108,NA,Meaning,Cue
55,male,19,Recognition,Recognition,31,plangent,NA,1,1074,NA,Meaning,Cue
55,male,19,Recognition,Recognition,32,space,NA,1,1073,NA,Meaning,Target
55,male,19,Recognition,Recognition,33,succursal,NA,1,1449,NA,First Word,Cue
55,male,19,Recognition,Recognition,34,picaroon,NA,1,1438,NA,Foil,Cue
55,male,19,Recognition,Recognition,35,effulgent,NA,1,1119,NA,Meaning,Cue
55,male,19,Recognition,Recognition,36,rebuke,NA,0,1169,NA,Foil,Target
55,male,19,Recognition,Recognition,37,compendious,NA,0,1049,NA,Meaning,Cue
55,male,19,Recognition,Recognition,38,subdolous,NA,1,1176,NA,First Word,Cue
55,male,19,Recognition,Recognition,39,stolid,NA,1,1092,NA,Foil,Cue
55,male,19,Recognition,Recognition,40,trammel,NA,1,955,NA,Meaning,Cue
55,male,19,Recognition,Recognition,41,inchoate,NA,1,1000,NA,Meaning,Cue
55,male,19,Recognition,Recognition,42,ramble,NA,1,1011,NA,Meaning,Target
55,male,19,Recognition,Recognition,43,renitent,NA,0,1507,NA,First Word,Cue
55,male,19,Recognition,Recognition,44,overthrow,NA,1,1011,NA,Study,Target
55,male,19,Recognition,Recognition,45,crafty,NA,1,1145,NA,First Word,Target
55,male,19,Recognition,Recognition,46,roil,NA,1,1063,NA,Study,Cue
55,male,19,Recognition,Recognition,47,sacrifice,NA,1,1158,NA,First Word,Target
55,male,19,Recognition,Recognition,48,concise,NA,0,1352,NA,Meaning,Target
55,male,19,Recognition,Recognition,49,immolate,NA,1,1593,NA,First Word,Cue
55,male,19,Recognition,Recognition,50,arrogance,NA,1,1265,NA,First Word,Target
55,male,19,Recognition,Recognition,51,quench,NA,0,1025,NA,Study,Target
55,male,19,Recognition,Recognition,52,threatening,NA,1,1038,NA,First Word,Target
55,male,19,Recognition,Recognition,53,inimical,NA,1,943,NA,Foil,Cue
55,male,19,Recognition,Recognition,54,subvention,NA,0,1111,NA,First Word,Cue
55,male,19,Recognition,Recognition,55,perpend,NA,1,1254,NA,Meaning,Cue
55,male,19,Recognition,Recognition,56,hidden,NA,0,1095,NA,First Word,Target
55,male,19,Recognition,Recognition,57,spoffish,NA,1,1086,NA,Foil,Cue
55,male,19,Recognition,Recognition,58,withdraw,NA,1,1197,NA,Study,Target
55,male,19,Recognition,Recognition,59,tribute,NA,0,1100,NA,Meaning,Target
55,male,19,Recognition,Recognition,60,sodality,NA,0,1177,NA,Study,Cue
55,male,19,Recognition,Recognition,61,mist,NA,1,1212,NA,Foil,Target
55,male,19,Recognition,Recognition,62,overcome,NA,1,806,NA,Study,Target
55,male,19,Recognition,Recognition,63,imprecation,NA,1,1082,NA,Foil,Cue
55,male,19,Recognition,Recognition,64,burgeon,NA,1,1103,NA,First Word,Cue
55,male,19,Recognition,Recognition,65,leaf,NA,1,777,NA,Meaning,Target
55,male,19,Recognition,Recognition,66,tube,NA,0,1532,NA,First Word,Target
55,male,19,Recognition,Recognition,67,undeveloped,NA,1,921,NA,Meaning,Target
55,male,19,Recognition,Recognition,68,grant,NA,1,1233,NA,First Word,Target
55,male,19,Recognition,Recognition,69,mendicant,NA,1,1099,NA,Foil,Cue
55,male,19,Recognition,Recognition,70,opprobrium,NA,1,1028,NA,Meaning,Cue
55,male,19,Recognition,Recognition,71,unyielding,NA,1,1090,NA,Study,Target
55,male,19,Recognition,Recognition,72,fellowship,NA,0,1293,NA,Study,Target
55,male,19,Recognition,Recognition,73,flimsy,NA,0,1065,NA,Study,Target
55,male,19,Recognition,Recognition,74,sententious,NA,0,1223,NA,Foil,Cue
55,male,19,Recognition,Recognition,75,threnody,NA,1,919,NA,First Word,Cue
55,male,19,Recognition,Recognition,76,instil,NA,1,1289,NA,Meaning,Target
55,male,19,Recognition,Recognition,77,immure,NA,1,1020,NA,Meaning,Cue
55,male,19,Recognition,Recognition,78,subluxation,NA,1,1425,NA,Study,Cue
55,male,19,Recognition,Recognition,79,flatter,NA,0,1162,NA,First Word,Target
55,male,19,Recognition,Recognition,80,descry,NA,1,1019,NA,Foil,Cue
55,male,19,Recognition,Recognition,81,dislocation,NA,0,1332,NA,Study,Target
55,male,19,Recognition,Recognition,82,hostile,NA,1,1218,NA,Foil,Target
55,male,19,Recognition,Recognition,83,pompous,NA,1,891,NA,Study,Target
55,male,19,Recognition,Recognition,84,tyro,NA,1,944,NA,Study,Cue
55,male,19,Recognition,Recognition,85,shining,NA,0,996,NA,Meaning,Target
55,male,19,Recognition,Recognition,86,moralising,NA,0,1775,NA,Foil,Target
55,male,19,Recognition,Recognition,87,flourish,NA,1,1212,NA,First Word,Target
55,male,19,Recognition,Recognition,88,edible,NA,1,1399,NA,Foil,Target
55,male,19,Recognition,Recognition,89,recreant,NA,1,1235,NA,Foil,Cue
55,male,19,Recognition,Recognition,90,plunder,NA,1,1016,NA,Study,Target
55,male,19,Recognition,Recognition,91,contumacious,NA,0,1297,NA,Meaning,Cue
55,male,19,Recognition,Recognition,92,beggar,NA,1,1173,NA,Foil,Target
55,male,19,Recognition,Recognition,93,disgrace,NA,1,1039,NA,Meaning,Target
55,male,19,Recognition,Recognition,94,reject,NA,1,1408,NA,Study,Target
55,male,19,Recognition,Recognition,95,valinch,NA,0,1652,NA,First Word,Cue
55,male,19,Recognition,Recognition,96,encomium,NA,1,1397,NA,Meaning,Cue
55,male,19,Recognition,Recognition,97,loud,NA,1,938,NA,First Word,Target
55,male,19,Recognition,Recognition,98,inculcate,NA,1,955,NA,Meaning,Cue
55,male,19,Recognition,Recognition,99,gossamer,NA,1,949,NA,Study,Cue
55,male,19,Recognition,Recognition,100,discover,NA,0,903,NA,Foil,Target
55,male,19,Recognition,Recognition,101,lament,NA,0,1077,NA,First Word,Target
55,male,19,Recognition,Recognition,102,imprison,NA,1,1086,NA,Meaning,Target
55,male,19,Recognition,Recognition,103,tiredness,NA,1,1073,NA,Foil,Target
55,male,19,Recognition,Recognition,104,smart,NA,0,1016,NA,Study,Target
55,male,19,Recognition,Recognition,105,rebellious,NA,1,1110,NA,Meaning,Target
55,male,19,Recognition,Recognition,106,limpid,NA,0,957,NA,Meaning,Cue
55,male,19,Recognition,Recognition,107,branch,NA,1,910,NA,First Word,Target
55,male,19,Recognition,Recognition,108,consider,NA,1,1198,NA,Meaning,Target
55,male,19,Recognition,Recognition,109,stentorian,NA,0,1137,NA,First Word,Cue
55,male,19,Recognition,Recognition,110,slake,NA,0,1106,NA,Study,Cue
55,male,19,Recognition,Recognition,111,esculent,NA,1,1632,NA,Foil,Cue
55,male,19,Recognition,Recognition,112,stanchion,NA,1,1424,NA,Foil,Cue
55,male,19,Recognition,Recognition,113,minatory,NA,0,1074,NA,First Word,Cue
55,male,19,Recognition,Recognition,114,billow,NA,1,1337,NA,Study,Target
55,male,19,Recognition,Recognition,115,everse,NA,1,908,NA,Study,Cue
55,male,19,Recognition,Recognition,116,spare,NA,1,947,NA,First Word,Target
55,male,19,Recognition,Recognition,117,resistant,NA,1,764,NA,First Word,Target
55,male,19,Recognition,Recognition,118,subduce,NA,1,653,NA,Study,Cue
55,male,19,Recognition,Recognition,119,unemotional,NA,0,778,NA,Foil,Target
55,male,19,Recognition,Recognition,120,objurgate,NA,1,1270,NA,Foil,Cue
56,female,19,Recall,PracticeMeaning,1,gadoid,fish,0,9780,paran,NA,NA
56,female,19,Recall,PracticeMeaning,2,desman,mole,0,3150,sad,NA,NA
56,female,19,Recall,PracticeMeaning,3,leggiadrous,elegant,0,8255,dangerous,NA,NA
56,female,19,Recall,Meaning,1,spoffish,fussy,0,2719,slefish,NA,NA
56,female,19,Recall,Meaning,2,trammel,impede,0,4404,tramble,NA,NA
56,female,19,Recall,Meaning,3,subluxation,dislocation,0,5234,flexible,NA,NA
56,female,19,Recall,Meaning,4,subvention,grant,0,5112,superfical,NA,NA
56,female,19,Recall,Meaning,5,picaroon,cheat,0,6519,parrot,NA,NA
56,female,19,Recall,Meaning,6,plangent,noisy,0,4090,elegant,NA,NA
56,female,19,Recall,Meaning,7,gossamer,flimsy,0,3757,nosey,NA,NA
56,female,19,Recall,Meaning,8,tyro,beginner,0,4657,three,NA,NA
56,female,19,Recall,Meaning,9,stanchion,support,0,5292,greedy,NA,NA
56,female,19,Recall,Meaning,10,contumacious,rebellious,0,3650,clumsy,NA,NA
56,female,19,Recall,Meaning,11,opprobrium,disgrace,0,6243,ion,NA,NA
56,female,19,Recall,Meaning,12,frond,leaf,0,2705,food,NA,NA
56,female,19,Recall,Meaning,13,maunder,ramble,0,4821,muffle,NA,NA
56,female,19,Recall,Meaning,14,interstice,space,0,5555,happy,NA,NA
56,female,19,Recall,Meaning,15,encomium,tribute,0,5288,ecosystem,NA,NA
56,female,19,Recall,PracticeFirstWord,1,infandous,horrible,0,5432,fabulous,NA,NA
56,female,19,Recall,PracticeFirstWord,2,droze,drip,0,3322,doze,NA,NA
56,female,19,Recall,PracticeFirstWord,3,achene,fruit,0,5646,anrcy,NA,NA
56,female,19,Recall,First Word,1,inimical,hostile,0,4978,imparcial,NA,NA
56,female,19,Recall,First Word,2,subdolous,crafty,0,5597,subconcious,NA,NA
56,female,19,Recall,First Word,3,recreant,surrendering,0,5198,recent,NA,NA
56,female,19,Recall,First Word,4,perpend,consider,0,2776,paper,NA,NA
56,female,19,Recall,First Word,5,effulgent,shining,0,5702,elephant,NA,NA
56,female,19,Recall,First Word,6,roil,billow,0,2272,roll,NA,NA
56,female,19,Recall,First Word,7,intractable,unmanageable,0,7523,irriplaceable,NA,NA
56,female,19,Recall,First Word,8,subduce,withdraw,0,7031,subconcious,NA,NA
56,female,19,Recall,First Word,9,sodality,fellowship,0,3400,society,NA,NA
56,female,19,Recall,First Word,10,slake,quench,0,2289,snake,NA,NA
56,female,19,Recall,First Word,11,lassitude,tiredness,0,4408,latitude,NA,NA
56,female,19,Recall,First Word,12,blandish,flatter,0,5760,bland,NA,NA
56,female,19,Recall,First Word,13,sprauncy,smart,0,9983,sauce,NA,NA
56,female,19,Recall,First Word,14,descry,discover,0,3902,darcy,NA,NA
56,female,19,Recall,First Word,15,mendicant,beggar,0,6106,magnificent,NA,NA
56,female,19,Recall,PracticeStudy,1,carcanet,necklace,NA,NA,NA,NA,NA
56,female,19,Recall,PracticeStudy,2,tantivy,quick,NA,NA,NA,NA,NA
56,female,19,Recall,PracticeStudy,3,zamindar,landlord,NA,NA,NA,NA,NA
56,female,19,Recall,Study,1,immure,imprison,NA,NA,NA,NA,NA
56,female,19,Recall,Study,2,spoliate,plunder,NA,NA,NA,NA,NA
56,female,19,Recall,Study,3,inculcate,instil,NA,NA,NA,NA,NA
56,female,19,Recall,Study,4,objurgate,rebuke,NA,NA,NA,NA,NA
56,female,19,Recall,Study,5,pertinacious,unyielding,NA,NA,NA,NA,NA
56,female,19,Recall,Study,6,stolid,unemotional,NA,NA,NA,NA,NA
56,female,19,Recall,Study,7,inchoate,undeveloped,NA,NA,NA,NA,NA
56,female,19,Recall,Study,8,limpid,clear,NA,NA,NA,NA,NA
56,female,19,Recall,Study,9,everse,overthrow,NA,NA,NA,NA,NA
56,female,19,Recall,Study,10,orotund,pompous,NA,NA,NA,NA,NA
56,female,19,Recall,Study,11,recondite,hidden,NA,NA,NA,NA,NA
56,female,19,Recall,Study,12,roke,mist,NA,NA,NA,NA,NA
56,female,19,Recall,Study,13,rebarbative,repellent,NA,NA,NA,NA,NA
56,female,19,Recall,Study,14,imprecation,curse,NA,NA,NA,NA,NA
56,female,19,Recall,Study,15,minatory,threatening,NA,NA,NA,NA,NA
56,female,19,Recall,RecallPractice,1,carcanet,necklace,0,8989,cart,Study,Cue
56,female,19,Recall,RecallPractice,2,zamindar,landlord,1,6015,landlord,Study,Cue
56,female,19,Recall,RecallPractice,3,gadoid,fish,1,4098,fish,meaning,Cue
56,female,19,Recall,Recall,1,surquedry,arrogance,0,12921,superiority,Foil,Cue
56,female,19,Recall,Recall,2,objurgate,rebuke,0,8798,risk,Study,Cue
56,female,19,Recall,Recall,3,inimical,hostile,1,8594,hostile,First Word,Cue
56,female,19,Recall,Recall,4,valinch,tube,0,13495,horse,Foil,Cue
56,female,19,Recall,Recall,5,roke,mist,1,8084,mist,Study,Cue
56,female,19,Recall,Recall,6,compendious,concise,0,48555,rediculious,Foil,Cue
56,female,19,Recall,Recall,7,maunder,ramble,0,14155,cross,Meaning,Cue
56,female,19,Recall,Recall,8,tyro,beginner,1,4597,beginner,Meaning,Cue
56,female,19,Recall,Recall,9,immolate,sacrifice,0,6880,hostile,Foil,Cue
56,female,19,Recall,Recall,10,slake,quench,1,16016,quench,First Word,Cue
56,female,19,Recall,Recall,11,interstice,space,1,7505,space,Meaning,Cue
56,female,19,Recall,Recall,12,opprobrium,disgrace,0,52085,horrible,Meaning,Cue
56,female,19,Recall,Recall,13,superate,overcome,0,8066,fat,Foil,Cue
56,female,19,Recall,Recall,14,esculent,edible,0,15066,felexible,Foil,Cue
56,female,19,Recall,Recall,15,stolid,unemotional,1,5383,unemotional,Study,Cue
56,female,19,Recall,Recall,16,sententious,moralising,0,15981,elegant,Foil,Cue
56,female,19,Recall,Recall,17,orotund,pompous,0,14328,ponse,Study,Cue
56,female,19,Recall,Recall,18,subvention,grant,0,11708,angry,Meaning,Cue
56,female,19,Recall,Recall,19,blandish,flatter,0,5050,flatten,First Word,Cue
56,female,19,Recall,Recall,20,subdolous,crafty,1,5142,crafty,First Word,Cue
56,female,19,Recall,Recall,21,peculate,embezzle,0,28633,pusher,Foil,Cue
56,female,19,Recall,Recall,22,pertinacious,unyielding,0,11314,rediculious,Study,Cue
56,female,19,Recall,Recall,23,trammel,impede,0,24308,thirsty,Meaning,Cue
56,female,19,Recall,Recall,24,inchoate,undeveloped,0,14905,unfinished,Study,Cue
56,female,19,Recall,Recall,25,sodality,fellowship,0,9599,society,First Word,Cue
56,female,19,Recall,Recall,26,recondite,hidden,0,23658,forgiveness,Study,Cue
56,female,19,Recall,Recall,27,perpend,consider,0,15234,empathetic,First Word,Cue
56,female,19,Recall,Recall,28,abjure,reject,0,8048,obtuse,Foil,Cue
56,female,19,Recall,Recall,29,roil,billow,0,21999,blessed,First Word,Cue
56,female,19,Recall,Recall,30,subluxation,dislocation,0,8475,relax,Meaning,Cue
56,female,19,Recall,Recall,31,limpid,clear,1,9634,clear,Study,Cue
56,female,19,Recall,Recall,32,intractable,unmanageable,0,12433,takeback,First Word,Cue
56,female,19,Recall,Recall,33,picaroon,cheat,1,6007,cheat,Meaning,Cue
56,female,19,Recall,Recall,34,encomium,tribute,1,10217,tribute,Meaning,Cue
56,female,19,Recall,Recall,35,minatory,threatening,0,7454,imprisonment,Study,Cue
56,female,19,Recall,Recall,36,imprecation,curse,0,10763,imprisonment,Study,Cue
56,female,19,Recall,Recall,37,immure,imprison,0,5398,hostile,Study,Cue
56,female,19,Recall,Recall,38,rebarbative,repellent,0,18450,exterminate,Study,Cue
56,female,19,Recall,Recall,39,burgeon,flourish,0,4963,bargin,Foil,Cue
56,female,19,Recall,Recall,40,everse,overthrow,1,5157,overthrow,Study,Cue
56,female,19,Recall,Recall,41,renitent,resistant,0,10885,camping,Foil,Cue
56,female,19,Recall,Recall,42,threnody,lament,0,11900,threatening,Foil,Cue
